"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-989DEF\Memory\Cache Bytes"	"\\SALAVATI-989DEF\Memory\Pool Paged Allocs"	"\\SALAVATI-989DEF\Memory\System Driver Total Bytes"	"\\SALAVATI-989DEF\System\Context Switches/sec"	"\\SALAVATI-989DEF\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 16:46:03.984"	"45617152"	"43860"	"2215936"	"2092.491211276948"	"2092.491211276948"
"12/11/2009 16:46:04.984"	"45867008"	"43985"	"2215936"	"2111.0394319830034"	"2111.0394319830034"
"12/11/2009 16:46:05.984"	"45842432"	"43957"	"2215936"	"2047.1054962027258"	"2045.1151165272734"
"12/11/2009 16:46:06.984"	"46039040"	"44697"	"2215936"	"3135.0860534036556"	"3135.0860534036556"
"12/11/2009 16:46:07.984"	"46145536"	"44675"	"2215936"	"2407.2720987451703"	"842.44434302272305"
"12/11/2009 16:46:08.984"	"46112768"	"44649"	"2215936"	"2200.954537833617"	"2197.9573233018418"
"12/11/2009 16:46:09.984"	"46022656"	"44725"	"2215936"	"2560.124010459785"	"2545.2106667095336"
"12/11/2009 16:46:10.984"	"46108672"	"44699"	"2215936"	"2098.4470675749699"	"2072.2668258489866"
"12/11/2009 16:46:11.984"	"46137344"	"44672"	"2215936"	"2152.5840900195244"	"2154.574459034799"
"12/11/2009 16:46:12.984"	"46391296"	"44774"	"2215936"	"2321.8388794770312"	"2321.8388794770312"
"12/11/2009 16:46:13.984"	"46370816"	"44762"	"2215936"	"2263.5269157805833"	"2261.5229078870193"
"12/11/2009 16:46:14.984"	"46309376"	"44709"	"2215936"	"2302.346642806066"	"2302.346642806066"
"12/11/2009 16:46:15.984"	"46292992"	"45399"	"2215936"	"3365.4545316153067"	"3364.453504092518"
"12/11/2009 16:46:16.984"	"46379008"	"45243"	"2215936"	"2146.7130088248514"	"2146.7130088248514"
"12/11/2009 16:46:17.984"	"46518272"	"45582"	"2215936"	"3676.2000200080211"	"3668.2771751373143"
"12/11/2009 16:46:18.984"	"46280704"	"45812"	"2215936"	"1883.8984370729522"	"1868.7950289724208"
"12/11/2009 16:46:19.984"	"46317568"	"45784"	"2215936"	"1287.0972454669188"	"1287.0972454669188"
"12/11/2009 16:46:20.984"	"46477312"	"45759"	"2215936"	"1347.3264080988208"	"1346.3224390912956"
"12/11/2009 16:46:21.984"	"46469120"	"45731"	"2215936"	"1310.2247077771699"	"1310.2247077771699"
"12/11/2009 16:46:22.984"	"46448640"	"45705"	"2215936"	"1314.7946207745458"	"1316.7792164285452"
"12/11/2009 16:46:23.984"	"46452736"	"45679"	"2215936"	"1298.4738554767064"	"1296.4560250874652"
"12/11/2009 16:46:24.984"	"46571520"	"46437"	"2215936"	"2546.661840414477"	"2541.6762064277614"
"12/11/2009 16:46:25.984"	"46714880"	"46501"	"2215936"	"1301.7883466925966"	"1294.8002190646455"
"12/11/2009 16:46:26.984"	"46551040"	"46347"	"2215936"	"1313.796224856869"	"1317.7956045367985"
"12/11/2009 16:46:27.984"	"46686208"	"46449"	"2215936"	"1349.0632470409769"	"1347.0631532721986"
"12/11/2009 16:46:28.984"	"46030848"	"46423"	"2215936"	"1266.7194695063979"	"1266.7194695063979"
"12/11/2009 16:46:29.984"	"45953024"	"46389"	"2215936"	"1264.7693790703627"	"1266.775357466985"
"12/11/2009 16:46:30.984"	"45973504"	"46370"	"2215936"	"1347.530413546521"	"1341.5766709240768"
"12/11/2009 16:46:31.984"	"46014464"	"46469"	"2215936"	"1273.062811730143"	"1276.0629597546445"
"12/11/2009 16:46:32.984"	"46039040"	"46441"	"2215936"	"1250.5960397383719"	"1247.5922061761501"
"12/11/2009 16:46:33.984"	"46051328"	"47079"	"2215936"	"2468.3597120056133"	"2471.3797279664686"
"12/11/2009 16:46:34.984"	"46243840"	"47181"	"2215936"	"1263.7774511571317"	"1265.7505619317719"
"12/11/2009 16:46:35.984"	"46030848"	"47027"	"2215936"	"1296.0668131333471"	"1293.0666584733162"
"12/11/2009 16:46:36.984"	"46374912"	"47208"	"2215936"	"1272.0618522660939"	"1274.0619495180845"
"12/11/2009 16:46:37.984"	"46137344"	"46946"	"2215936"	"1448.3800593894373"	"1443.3439673887785"
"12/11/2009 16:46:38.984"	"46383104"	"47278"	"2215936"	"1418.2280825023604"	"1418.2280825023604"
"12/11/2009 16:46:39.984"	"46170112"	"46989"	"2215936"	"1287.5558226479652"	"1287.5558226479652"
