"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-ADBF30\Memory\Cache Bytes"	"\\SALAVATI-ADBF30\Memory\Pool Paged Allocs"	"\\SALAVATI-ADBF30\Memory\System Driver Total Bytes"	"\\SALAVATI-ADBF30\System\Context Switches/sec"	"\\SALAVATI-ADBF30\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 13:44:14.369"	"71307264"	"74753"	"3018752"	"230506.25627184351"	"230477.21832118265"
"12/11/2009 13:44:15.369"	"71315456"	"74659"	"3018752"	"7355.9915071132136"	"7354.9994651028146"
"12/11/2009 13:44:16.369"	"71462912"	"74779"	"3018752"	"10579.366006330019"	"10579.366006330019"
"12/11/2009 13:44:17.369"	"71426048"	"74808"	"3018752"	"4865.4451246840263"	"4864.4527842547614"
"12/11/2009 13:44:18.369"	"71413760"	"74747"	"3018752"	"5162.6621720042049"	"5163.6551826162467"
"12/11/2009 13:44:19.369"	"71405568"	"74684"	"3018752"	"7284.4611800192461"	"5902.1779581775318"
"12/11/2009 13:44:20.369"	"71417856"	"74741"	"3018752"	"6555.6695520573194"	"6554.6762687918563"
"12/11/2009 13:44:21.369"	"71421952"	"74766"	"3018752"	"4701.6998135105441"	"4702.6988997437593"
"12/11/2009 13:44:22.369"	"71442432"	"74787"	"3018752"	"5641.7917687439303"	"5283.8074908921017"
"12/11/2009 13:44:23.369"	"71446528"	"74727"	"3018752"	"6032.4780574761744"	"6026.525933097806"
"12/11/2009 13:44:24.369"	"71438336"	"74697"	"3018752"	"6232.0842071139332"	"6230.0657183019121"
"12/11/2009 13:44:25.369"	"71438336"	"74730"	"3018752"	"4695.631409069093"	"4755.6778465252191"
"12/11/2009 13:44:26.369"	"71491584"	"74675"	"3018752"	"5590.359954527964"	"5530.3668231969541"
"12/11/2009 13:44:27.369"	"71528448"	"74779"	"3018752"	"5319.3411224973806"	"5320.3355777455572"
"12/11/2009 13:44:28.369"	"71454720"	"74718"	"3018752"	"5940.8524611257808"	"5939.8445119467633"
"12/11/2009 13:44:29.369"	"71790592"	"74675"	"3018752"	"5399.6761519554393"	"5402.6676622889327"
"12/11/2009 13:44:30.369"	"71856128"	"74773"	"3018752"	"5365.5837555379694"	"5361.6297512966003"
"12/11/2009 13:44:31.369"	"71860224"	"74749"	"3018752"	"5690.2765740775749"	"5691.2905221485089"
"12/11/2009 13:44:32.369"	"71475200"	"74714"	"3018752"	"6941.554544555981"	"6874.875812730138"
"12/11/2009 13:44:33.369"	"71544832"	"74775"	"3018752"	"6537.9620878379665"	"6537.9620878379665"
"12/11/2009 13:44:34.369"	"71544832"	"74800"	"3018752"	"4787.8997332360923"	"4750.8385846733863"
"12/11/2009 13:44:35.369"	"71565312"	"74835"	"3018752"	"5848.8303543683232"	"5847.8334512910487"
"12/11/2009 13:44:36.369"	"71548928"	"74810"	"3018752"	"5815.645041909389"	"5815.645041909389"
"12/11/2009 13:44:37.369"	"71565312"	"74799"	"3018752"	"5118.7232093610364"	"5119.7150177720732"
"12/11/2009 13:44:38.369"	"71598080"	"74841"	"3018752"	"4758.5825478128181"	"4771.6860371416824"
"12/11/2009 13:44:39.369"	"71602176"	"74849"	"3018752"	"4558.0736972767536"	"4543.1552802007882"
"12/11/2009 13:44:40.369"	"71557120"	"74726"	"3018752"	"4480.9278931521267"	"4482.9472387551696"
"12/11/2009 13:44:41.369"	"71581696"	"74770"	"3018752"	"5744.6992488610413"	"5743.7089542137637"
"12/11/2009 13:44:42.369"	"71585792"	"74728"	"3018752"	"5486.8346161019736"	"5485.8339167373742"
"12/11/2009 13:44:43.369"	"71606272"	"74777"	"3018752"	"7090.0290705940934"	"7092.0464355309532"
"12/11/2009 13:44:44.369"	"71544832"	"74742"	"3018752"	"8122.5222691082035"	"6872.2918745727675"
"12/11/2009 13:44:45.369"	"71536640"	"74680"	"3018752"	"6979.8374736256055"	"6977.8254132411648"
"12/11/2009 13:44:46.369"	"71561216"	"74735"	"3018752"	"6554.7224784470127"	"6551.7134245165862"
"12/11/2009 13:44:47.369"	"71589888"	"74747"	"3018752"	"6369.235402960152"	"6370.2344987096367"
"12/11/2009 13:44:48.369"	"71766016"	"74805"	"3018752"	"7249.7268508490042"	"7248.7345531688989"
"12/11/2009 13:44:49.369"	"71782400"	"74737"	"3018752"	"5265.3999573129986"	"5265.3999573129986"
"12/11/2009 13:44:50.369"	"71815168"	"74693"	"3018752"	"4463.6301700746844"	"4462.6397928459128"
"12/11/2009 13:44:51.369"	"71860224"	"74826"	"3018752"	"4999.5770099024321"	"4999.5770099024321"
"12/11/2009 13:44:52.369"	"71925760"	"74865"	"3018752"	"4782.4047238796775"	"4782.4047238796775"
"12/11/2009 13:44:53.369"	"71929856"	"74793"	"3018752"	"4639.2588634565127"	"4640.2514306074445"
"12/11/2009 13:44:54.369"	"71950336"	"74718"	"3018752"	"4390.2383627220406"	"4388.2105389979197"
"12/11/2009 13:44:55.369"	"71954432"	"74754"	"3018752"	"5220.351625998398"	"5220.351625998398"
"12/11/2009 13:44:56.369"	"71974912"	"74765"	"3018752"	"4837.3725684335859"	"4791.072290000805"
"12/11/2009 13:44:57.369"	"72011776"	"74714"	"3018752"	"4753.6117201585903"	"4754.6107978635418"
"12/11/2009 13:44:58.369"	"72081408"	"74774"	"3018752"	"4389.688310516538"	"4396.6340198686212"
"12/11/2009 13:44:59.369"	"72069120"	"74666"	"3018752"	"5100.5055776668696"	"5092.4780260986354"
"12/11/2009 13:45:00.369"	"72118272"	"74729"	"3018752"	"4874.5758755263541"	"4875.5811499902693"
"12/11/2009 13:45:01.369"	"72171520"	"74824"	"3018752"	"4754.6389018074096"	"4753.6444155280105"
"12/11/2009 13:45:02.369"	"72179712"	"74745"	"3018752"	"4361.0085221547861"	"4361.0085221547861"
"12/11/2009 13:45:03.369"	"72196096"	"74740"	"3018752"	"4949.5944434702478"	"4948.5912828615183"
"12/11/2009 13:45:04.369"	"72220672"	"74842"	"3018752"	"4682.0900455366009"	"4678.0633071615966"
"12/11/2009 13:45:05.369"	"72261632"	"74743"	"3018752"	"4779.9556617195994"	"4780.9457105310576"
"12/11/2009 13:45:06.369"	"72273920"	"74762"	"3018752"	"4415.7164762740749"	"4414.7085519471466"
"12/11/2009 13:45:07.369"	"72310784"	"74769"	"3018752"	"5098.6375477319516"	"5098.6375477319516"
"12/11/2009 13:45:08.369"	"72318976"	"74741"	"3018752"	"4679.2375657664124"	"4685.2765903726922"
"12/11/2009 13:45:09.369"	"72355840"	"74767"	"3018752"	"4861.5106311914224"	"4854.5170893874065"
"12/11/2009 13:45:10.369"	"72380416"	"74673"	"3018752"	"4201.5970217083322"	"4200.6027961944401"
"12/11/2009 13:45:11.369"	"72396800"	"74744"	"3018752"	"4997.3554918330319"	"4998.3545633028107"
"12/11/2009 13:45:12.369"	"72437760"	"74744"	"3018752"	"4713.7921837794947"	"4712.7911661146445"
"12/11/2009 13:45:13.369"	"72454144"	"74761"	"3018752"	"4876.1484075369663"	"4877.1573354094135"
"12/11/2009 13:45:14.369"	"72523776"	"74786"	"3018752"	"4281.9471737297845"	"4280.9539129611157"
"12/11/2009 13:45:15.369"	"72491008"	"74653"	"3018752"	"5007.9292312414718"	"5006.9304420050858"
"12/11/2009 13:45:16.369"	"72540160"	"74661"	"3018752"	"4799.2686241466563"	"4800.2699320173315"
"12/11/2009 13:45:17.369"	"72564736"	"74693"	"3018752"	"4892.2545721115212"	"4892.2545721115212"
"12/11/2009 13:45:18.369"	"72605696"	"74824"	"3018752"	"4248.7189437647539"	"4258.8181093073372"
"12/11/2009 13:45:19.369"	"72630272"	"74744"	"3018752"	"4716.9218391470622"	"4705.9336688313879"
"12/11/2009 13:45:20.369"	"72687616"	"74808"	"3018752"	"4742.5571365003543"	"4742.5571365003543"
"12/11/2009 13:45:21.369"	"72691712"	"74734"	"3018752"	"4850.2337917037912"	"4850.2337917037912"
"12/11/2009 13:45:22.369"	"72736768"	"74826"	"3018752"	"4243.3479330815107"	"4242.3537091046874"
"12/11/2009 13:45:23.369"	"72765440"	"74832"	"3018752"	"4584.008694639635"	"4586.0245295977002"
"12/11/2009 13:45:24.369"	"71737344"	"74798"	"3018752"	"4855.4943911153996"	"4852.4971723554518"
"12/11/2009 13:45:25.369"	"71770112"	"74734"	"3018752"	"4892.798872052761"	"4892.798872052761"
"12/11/2009 13:45:26.369"	"71802880"	"74748"	"3018752"	"4278.2317106416058"	"4278.2317106416058"
"12/11/2009 13:45:27.369"	"71819264"	"74775"	"3018752"	"4710.6172230165002"	"4711.6114436207672"
"12/11/2009 13:45:28.369"	"71876608"	"74868"	"3018752"	"4742.6637242793267"	"4742.6637242793267"
"12/11/2009 13:45:29.369"	"71860224"	"74809"	"3018752"	"4945.3874685674527"	"4943.377556976895"
"12/11/2009 13:45:30.369"	"71888896"	"74687"	"3018752"	"4165.4623264862921"	"4165.4623264862921"
"12/11/2009 13:45:31.369"	"71917568"	"74716"	"3018752"	"4690.6253562583388"	"4689.6262880248432"
"12/11/2009 13:45:32.369"	"71933952"	"74790"	"3018752"	"4808.1141346872037"	"4808.1141346872037"
"12/11/2009 13:45:33.369"	"71974912"	"74506"	"3018752"	"420789.85064988479"	"421041.47545187915"
"12/11/2009 13:45:34.369"	"72036352"	"74805"	"3018752"	"235786.69264645409"	"235537.39961341021"
"12/11/2009 13:45:35.369"	"72040448"	"74869"	"3018752"	"4940.3589688526681"	"4944.3616903182165"
"12/11/2009 13:45:36.369"	"72044544"	"74736"	"3018752"	"5675.9318725739595"	"5672.9095446332913"
"12/11/2009 13:45:37.369"	"72093696"	"74848"	"3018752"	"4360.225375029755"	"4372.2259953280018"
"12/11/2009 13:45:38.369"	"72110080"	"74787"	"3018752"	"4887.5708280499794"	"4874.5639865423746"
"12/11/2009 13:45:39.369"	"72134656"	"74815"	"3018752"	"5046.7909642704917"	"5100.8208437452349"
"12/11/2009 13:45:40.369"	"72204288"	"74937"	"3018752"	"5341.9580923220528"	"5287.2758486820539"
"12/11/2009 13:45:41.369"	"72175616"	"74791"	"3018752"	"4407.6279928520444"	"4410.6223053471876"
"12/11/2009 13:45:42.369"	"72241152"	"74855"	"3018752"	"4635.2791414276753"	"4632.2731238262313"
"12/11/2009 13:45:43.369"	"72265728"	"74896"	"3018752"	"4999.0859890046795"	"5000.0792506754533"
"12/11/2009 13:45:44.369"	"72290304"	"74928"	"3018752"	"5207.4249348126932"	"5205.3971213645573"
"12/11/2009 13:45:45.369"	"72286208"	"74836"	"3018752"	"4512.2249434998748"	"4513.220140884855"
"12/11/2009 13:45:46.369"	"71852032"	"75012"	"3018752"	"4635.0178185591267"	"4625.0948517028664"
"12/11/2009 13:45:47.369"	"71815168"	"74804"	"3018752"	"5078.3085046987153"	"5079.3075817210838"
"12/11/2009 13:45:48.369"	"71839744"	"74835"	"3018752"	"5175.8989161908767"	"5174.8893786609005"
"12/11/2009 13:45:49.369"	"71905280"	"75025"	"3018752"	"4477.4994306489034"	"4477.4994306489034"
"12/11/2009 13:45:50.369"	"71897088"	"74912"	"3018752"	"4531.6707660627644"	"4530.676542551123"
"12/11/2009 13:45:51.369"	"71933952"	"74974"	"3018752"	"5040.3931771164662"	"5041.4040862975962"
"12/11/2009 13:45:52.369"	"71938048"	"74842"	"3018752"	"4928.194131958091"	"4930.1745193930756"
"12/11/2009 13:45:53.369"	"71983104"	"74945"	"3018752"	"4734.1099402931241"	"4732.0937094838"
"12/11/2009 13:45:54.369"	"72011776"	"74916"	"3018752"	"4552.7374140407801"	"4550.7379685361502"
"12/11/2009 13:45:55.369"	"72048640"	"74980"	"3018752"	"5066.2879712807735"	"5067.2815558995771"
"12/11/2009 13:45:56.369"	"72073216"	"74924"	"3018752"	"4958.6246928029295"	"4957.625976852717"
"12/11/2009 13:45:57.369"	"72105984"	"74937"	"3018752"	"4613.9387950106775"	"4613.9387950106775"
"12/11/2009 13:45:58.369"	"72114176"	"74886"	"3018752"	"4493.5275728792649"	"4493.5275728792649"
"12/11/2009 13:45:59.369"	"72130560"	"74891"	"3018752"	"5154.870835644404"	"5153.8712485131955"
"12/11/2009 13:46:00.369"	"72175616"	"74951"	"3018752"	"4964.5253277893307"	"4965.5258367227825"
"12/11/2009 13:46:01.369"	"72187904"	"74858"	"3018752"	"4676.6775833783186"	"4683.6711196063998"
"12/11/2009 13:46:02.369"	"72212480"	"74813"	"3018752"	"4530.6617563863338"	"4522.7079942509181"
"12/11/2009 13:46:03.369"	"72261632"	"74946"	"3018752"	"5104.1418959783414"	"5105.1498228930295"
"12/11/2009 13:46:04.369"	"72253440"	"74882"	"3018752"	"5109.2498782761313"	"5106.2585141787804"
"12/11/2009 13:46:05.369"	"72306688"	"74916"	"3018752"	"4731.1727020564285"	"4732.1679003530326"
"12/11/2009 13:46:06.369"	"72310784"	"74921"	"3018752"	"4353.7413153598236"	"4353.7413153598236"
"12/11/2009 13:46:07.369"	"72339456"	"74815"	"3018752"	"4970.3760537373564"	"4981.3658299365743"
"12/11/2009 13:46:08.369"	"71839744"	"74853"	"3018752"	"4827.9477385523414"	"4816.0170604504819"
"12/11/2009 13:46:09.369"	"71876608"	"74908"	"3018752"	"4736.6391380988916"	"4735.6400579178962"
"12/11/2009 13:46:10.369"	"71913472"	"74958"	"3018752"	"4404.9235747412376"	"4416.0216414664219"
"12/11/2009 13:46:11.369"	"71917568"	"74949"	"3018752"	"4983.7360639254066"	"4973.7205171731448"
"12/11/2009 13:46:12.369"	"71950336"	"74957"	"3018752"	"4803.8641655976453"	"4801.8786875378819"
"12/11/2009 13:46:13.369"	"71974912"	"74931"	"3018752"	"4599.1735153466152"	"4600.1814429195601"
