"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-ADBF30\Memory\Cache Bytes"	"\\SALAVATI-ADBF30\Memory\Pool Paged Allocs"	"\\SALAVATI-ADBF30\Memory\System Driver Total Bytes"	"\\SALAVATI-ADBF30\System\Context Switches/sec"	"\\SALAVATI-ADBF30\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 13:24:33.796"	"63451136"	"51467"	"3018752"	"786.09954660913684"	"791.10017985728655"
"12/11/2009 13:24:34.796"	"63541248"	"51527"	"3018752"	"1542.1851965685289"	"1542.1851965685289"
"12/11/2009 13:24:35.796"	"63275008"	"51388"	"3018752"	"1266.1211487900464"	"1262.1207660134585"
"12/11/2009 13:24:36.796"	"63332352"	"51438"	"3018752"	"1727.1446594683725"	"1727.1446594683725"
"12/11/2009 13:24:37.796"	"63733760"	"51601"	"3018752"	"1349.1580453452764"	"1349.1580453452764"
"12/11/2009 13:24:38.796"	"63725568"	"50500"	"3018752"	"2270.2170813520197"	"2270.2170813520197"
"12/11/2009 13:24:39.796"	"63037440"	"50676"	"3018752"	"1539.1871260824948"	"1541.1873692612894"
"12/11/2009 13:24:40.796"	"63082496"	"50510"	"3018752"	"2997.3346446543851"	"2938.3280567215829"
"12/11/2009 13:24:41.796"	"62943232"	"50089"	"3018752"	"2642.2802661934215"	" "
"12/11/2009 13:24:42.796"	"63033344"	"49960"	"3018752"	"2389.2800854308712"	"2393.2805543893155"
"12/11/2009 13:24:43.796"	"63242240"	"51331"	"3018752"	"8545.8761710434901"	"8530.8746330018694"
"12/11/2009 13:24:44.796"	"63123456"	"50956"	"3018752"	"4239.4454266390831"	"2276.2391580633525"
"12/11/2009 13:24:45.796"	"63221760"	"51176"	"3018752"	"8541.8027283928968"	"8471.7961494223418"
"12/11/2009 13:24:46.796"	"63299584"	"51302"	"3018752"	"8566.422238842104"	"8548.4213515786032"
"12/11/2009 13:24:47.796"	"63508480"	"51173"	"3018752"	"3752.378341106004"	"3751.3782402688221"
"12/11/2009 13:24:48.796"	"63000576"	"51255"	"3018752"	"4968.4099277200057"	"4954.4087725291683"
"12/11/2009 13:24:49.796"	"62988288"	"51266"	"3018752"	"4678.3303725682072"	"4662.3292426064527"
"12/11/2009 13:24:50.796"	"63139840"	"51312"	"3018752"	"3954.2807487507071"	"3933.279257672365"
"12/11/2009 13:24:51.796"	"63324160"	"51434"	"3018752"	"5524.3153686275027"	"5509.3145122680871"
"12/11/2009 13:24:52.796"	"63733760"	"51508"	"3018752"	"2710.280401767795"	"2712.2806087063691"
"12/11/2009 13:24:53.796"	"63930368"	"52494"	"3018752"	"5443.3556135112885"	"5199.339671990665"
"12/11/2009 13:24:54.796"	"64188416"	"52461"	"3018752"	"1387.1666042334027"	"1390.16696458863"
"12/11/2009 13:24:55.796"	"64237568"	"52417"	"3018752"	"787.09633847014493"	"792.09695053158168"
"12/11/2009 13:24:56.796"	"63774720"	"55219"	"3018752"	"13265.633299579611"	"9983.4880131679729"
"12/11/2009 13:24:57.796"	"64466944"	"56187"	"3018752"	"98930.034469321399"	"98900.919387987"
"12/11/2009 13:24:58.796"	"64409600"	"56140"	"3018752"	"71466.299588504116"	"71460.269779643131"
"12/11/2009 13:24:59.796"	"64622592"	"56180"	"3018752"	"3667.8419789147615"	"3598.5814074219015"
"12/11/2009 13:25:00.796"	"64786432"	"56146"	"3018752"	"3953.6873142258769"	"3953.6873142258769"
"12/11/2009 13:25:01.796"	"65064960"	"56159"	"3018752"	"4001.8202883901376"	"4003.8302433315694"
"12/11/2009 13:25:02.796"	"64839680"	"56050"	"3018752"	"3974.7891174970628"	"3974.7891174970628"
"12/11/2009 13:25:03.796"	"64978944"	"56256"	"3018752"	"3624.0921050822826"	"3552.3673575380481"
